,,ZTV - Dodatni tehnički uvjeti ugovora,"1.) Dodatni ugovoreni tehnički uvjeti dio su troškovnika te u slučaju ugovaranja postaju dio ugovora. Izvođač radova se dakle obavezuje na sve radove i primjene koje proizlaze iz ovih uvjeta te su one uračunate u cijenu, ukoliko nisu zasebno ponuđene.

2.) Cijene stavki se prikazuju kao neto iznos u državnoj valuti. Važeći zakonski propisani porez na dodanu vrijednost obračunava se zasebno.

3.) U slučaju proturječnosti dodatnih ugovorenih tehničkih uvjeta vrijede prvenstveno podaci iz troškovnika. U slučaju proturječnosti između troškovnika i tehničke dokumentacije koja se predaje prilikom natječaja, vrijedi tehnička dokumentacija.

4.) Prije početka davanja ponude, ponuditelj je dužan pažljivo pročitati kompletan tekst općih uvjeta uz troškovnik, općih i posebnih uvjeta uz svaku grupu radova, tekst samog troškovnika i ostale dijelove tehničke dokumentacije. Ako opis bilo koje stavke u troškovniku dovodi do sumnje o načinu izvedbe ili upotrebu gradiva zahtijevane kvalitete, treba prije predaje ponude zatražiti pojašnjenje od ovlaštene osobe Investitora. Naknadno pozivanje na manjkavost ili nepoznavanje projektno-tehničke dokumentacije ili opisa u troškovniku neće se uzeti u obzir, niti smatrati razlogom za produženje roka izvedbe, a niti će se priznati bilo kakva razlika u cijeni s tog naslova.

5.) Tehnička dokumentacija koja se predaje prilikom natječaja informativnog je karaktera, a ponuđač je dužan u svom trošku izvršiti kontrolu projektno tehničke dokumentacije u smislu točnosti, tehničke ispravnosti, izvedivosti i međusobne usklađenosti. Sve eventualne primjedbe ponuditelj/izvoditelj dužan je pravovremeno uz ponudu, a u svakom slučaju prije izvedbe u pisanom obliku dostaviti Nadzoru i Naručitelju

6.) Ponuditelj je dužan provesti i kontrolu lokacije na licu mjesta prije davanja ponude. Jedinične cijene za pojedine vrste radova sadrže i sve one posredne troškove koji nisu iskazani u troškovniku, ali su neminovni za izvršenje radova predviđenih projektom.

7.) Organizacija gradilišta uračunata je u cijenu, ukoliko nije ponuđena kao zasebna stavka.

8.) Dizalice za podizanje, skele, strojevi, alati, pomoćna sredstva i konstrukcije uzeti su u obzir te su uračunati u jediničnu cijenu.

9.) Skele za radove na fasadi i radove na krovu predmet su ovog natječaja. Ponuditelj smije koristiti postojeće skele uz poštivanje sigurnosnih uvjeta i na vlastitu odgovornost. Preinake na skelama nisu dozvoljene te se one moraju predati u ispravnom stanju u kojem su i preuzete.

10.) Kompletnu režiju gradilišta usigurava i rješava ponuditelj/izvođač i i uključena je u jediničnu cijenu.

11.) Ponuditelj je obvezan redovno prikupljati i ,pravilno skladištiti i odvoziti na ovlašteni deponij sve otpadne materijale, ostatke, krhotine, građevinski otpad, ambalaže, obični otpad i slično o vlastitom trošku. Kod odlaganja otpada potrebno je pridržavati se svih javnopravnih uputa i propisa.

12.) Onečišćenja koja uslijed radova nastaju na susjednim terenima, zgradama, putovima, cestama, trgovima i slično, izvođač radova treba svakodnevno čistiti.

13.) Izvođač preuzima odgovornost za osiguravanje, skladištenje i spremanje vlastite građevinske opreme, strojeva, uređaja, alata i slično. Jednako vrijedi i za građevinske materijale, elemente i za ugradnju određenih uređaja i objekata sve do primopredaje obavljenih građevinskih radova.

14.) Prilikom izvođenja radova, izvoditelj treba zaštititi sve susjedne plohe, dijelove konstrukcije i prethodno izvedene radove na prikladan način a u skladu sa pravilima zaštite na radu, tako da ne dođe do oštećenja istih. Troškove zaštite treba izvoditelj ukalkulirati u ponudbenu cijenu izvođenja radova. Ukoliko ipak dođe do oštećenja prethodno izvedenih radova za koje je odgovoran izvoditelj ili njegov kooperant, dužan je iste o svom trošku dovesti u stanje prije oštećenja ili naručiti iste radove kod drugog izvoditelja na svoj teret.

15.) Sve potrebne mjere prema javnopravnim uputama i propisima za sigurnost i zaštitu zdravlja trebaju se uzeti u obzir te ih se treba pridržavati prilikom izvođenja radova.

16.) Prilikom davanja ponude i izvođenja radova treba se uzeti u obzir, uračunati i pridržavati se
- svih državnih i javnopravnih zakona, smjernica i propisa
- svih odgovarajućih tehničkih standarda, pravila i smjernica
- općeprihvaćenih pravila tehnike
- uputa, propisa i napomena proizvođača za ugradnju i obradu
- Kauflandovih građevinskih opisa, ugovorenih uvjeta i ostalih Kauflandovih dokumenata i planova.

17.) Stavke troškovnika obuhvačaju konačno dovršenje radova definiranih po količini i kvaliteti, onosno podrazumijevaju se kao gotove, potpune i funkcionirajuće, uklj. sve potrebne male dijelove i sredstva za pričvršćivanje, pomoćne materijale i sredstva, podkonstrukcije itd., kao i sve dodatne i posebne usluge - čak i kada one nisu detaljno opisane.

18.) Ako su treće stranke uključene u izvođenje predradnji, izvođač radova ih treba provjeravati. U slučaju nepravilnosti ili prigovora pravovremeno treba informirati naručitelja, tako da može tehnički i organizacijski dovršiti poslove.

19.) Obavezno se treba pridržavati svih Kauflandovih proizvodnih uputa, osim ako postoje opravdani razlozi za odstupanje (npr. dostupnost). U tom slučaju izvođač treba ponuditi istovjetni proizvod ili sustav te potvrditi istovjetnost. O njoj odlučuje naručitelj.

20.) Sustavi se izvode isključivo pomoću komponenata koje su predviđene od strane proizvođača sustava.

21.) Svi materijali, građevinski elementi i uređaji koji neposredno utječu na izgled i funkcionalnost prije ugradnje se trebaju provjeriti. Ugrađuju se tek nakon što naručitelj ili ovlaštena osoba odobri ugradnju na gradilištu. O vrsti i obliku uzorka odlučuje naručitelj.

22.) Ako nije drukčije propisano, izmjene postojećih projektnih rješenja od strane ponuditelja/izvođača a koje utječu na mehaničku stabilnost, ponuditelj/izvođač je dužan u svom trošku ishoditi sve suglasnosti, dozvole i sl.
Projekt izvedenog stanja ukalkulirati u jedničnu cijenu te dostaviti Kauflandu u pisanom i digitalnom obliku.

23.) Svi radovi na objektu te primjenjeni sistemi gradnje moraju biti izvedeni prema pravilu struke, odnosnu u granicama dopuštenih tolerancija.

24.) Ukoliko je ugovoreni termin izvršenja objekta uključen i zimski odnosno ljetni period, to se neće posebno izvođaču priznavati na ime naknade za rad pri niskoj temperaturi, zaštita konstrukcija od hladnoće i vrućine, te atmosferskih nepogoda, sve mora biti uključeno u jediničnu cijenu. Za vrijeme zime objekat se mora zaštititi. Svi eventualni smrznuti dijelovi moraju se ukloniti i izvesti ponovo bez bilo kakve naplate. Ukoliko je temperatura niža od temperature pri kojoj je dozvoljen dotični rad, a Investitor ipak traži da se radi, Izvođač si ima pravo zaračunati naknadu po normi 6,006 ali u tom slučaju Izvođač snosi punu odgovornost za ispravnost i kvalitetu rada. To isto vrijedi i za zaštitu radova tokom ljeta od prebrzog sušenja uslijed visoke temperature.

25.) U jediničnu cijenu rada izvođač treba obuhvatiti i slijedeće radove, koji se neće zasebno platiti kao naknadni rad, čak i ako nisu izričito navedenei u troškovniku:
- sve vrste transporta građevinskih materijala, elemenata, uređaja, objekata itd. do mjesta ugradnje
- potrebne i uobičajene pripreme i predobrade tla
- sve vrste bušenja, zavarivanja, lijepljenja, malih dijelova, sredstava za pričvršćivanje, međupoložaja, izolacije, brtvljenja, folija, spojeva itd. koje su potrebne za priključak, montažu i pričvršćivanje građevinskih dijelova i elemenata
- stručna priprema i priključak na sve okolne dijelove, ugradbene i nadgradne elemente i propuste
- sve izrade kutova, spojnih površina i elemenata, završnih elemenata, slobodnih krajeva itd.
- sve podloge za montažu, priključak i pričvršćivanje kao što su beton, zidani elementi, čelik, aluminij, limovi, gips karton, itd.
- potrebne spojne, kose i okrugle rezove te ostatke rezanja
- Izrada otvora i proreza za instalacije i ugradbene elemente drugih izvođača
- interno povezivanje kablovima i priključak objekata, dovod prema električnim trošilima na gradilištu od strane elektro izvođača",,,,,,,
,,Kategorije tla prema OTU,"Kategorija tla A - podrazumijevaju se svi čvrsti materijali gdje je potrebno
miniranje kod cijelog iskopa i/ili uporaba strojeva s hidrauličkim čekićem.
Toj skupini pripadaju sve vrste čvrstih i veoma čvrstih kamenih tala , kompaktnih stijena (eruptivnih, metamorfnih i sedimentnih) u zdravom stanju, uključujući i moguće tanje slojeve rastresitog materijala na površini ili takve stijene s mjestimičnim gnijezdima ilovače i lokalnim trošnim ili zdrobljenim zonama

Kategorija tla B - podrazumijevaju se polučvrsta kamenita tla gdje je
potrebno djelomično miniranje , odnosno uporaba strojeva s hidrauličkim čekićem, a
ostali se dio iskopa obavlja izravnim strojnim radom. Toj skupini materijala pripadaju: flišni materijali, uključujući i rastresiti materijal, homogeni lapori, trošni pješčenjaci i mješavine lapora i pješčenjaka, većina dolomita (osim vrlo kompaktnih), raspadnute stijene na površini u debljim slojevima s miješanim raspadnutim zonama, jako zdrobljeni vapnenac, sve vrste škriljaca, neki konglomerati i slični materijali.

Kategorija tla C - podrazumijevaju se svi materijali koje nije potrebno
minirati, nego se mogu kopati izravno, uporabom pogodnih strojeva - buldožerom,
bagerom, ili skrejperom. U ovu kategoriju spadala bi:
● sitnozrnata vezana (koherentna) tla kao što su gline, prašine, prašinaste gline
(ilovače), pjeskovite prašine i les,
● krupnozrnata nevezana (nekoherentna) tla kao što su pijesak, šljunak ,odnosno
njihove mješavine, prirodne kamene drobine - siparišni ili slični materijali,
●mješovita tla koja su mješavina krupnozrnatih nevezanih i sitnozrnatih vezanih
materijala .",,,,,,,
,,Opseg usluga zemljani radovi,"Jediničnom cijenom obuhvatiti i slijedeće radove, koji se neće zasebno platiti kao naknadni rad, i to:
- sve podatke i informacije o građevinskom terenu i podzemnim vodama koji su navedeni u procjeni građevinskog terena
- Utvrđivanje stanja okolnih terena, objekata, putova, cesta, trgova i slično, uključujući protokoliranje
- Uklanjanje oštećenja okolnih terena, objekata, putova, cesta, trgova i slično koji nastaju uslijed radova
- Zaštitu postojećih stabala i grmlja
- Utvrđivanje i razmatranje potrebnih mjera za zaštitu (podzemnih) voda
- lokalizaciju i po potrebi osiguravanje postojećih vodova i kanala u radnom području izvođača
- lokalizaciju i po potrebi osiguravanje građevinskih objekata u radnom području izvođača
- lokalizaciju i po potrebi osiguravanje iskolčenja, graničnih kamenja, referentnih točaka, visinskih oznaka, itd. u radnom području izvođača
- ishođenje potrebnih dozvola za iskop kod nadležnih tijela
- Međutransporte i skladištenja radnog materijala izvođača, npr. za stvaranje slobodnog prostora za druge radove
- Ručne radove ukoliko nije moguće koristiti strojeve
- stručni priključak na okolne terene, objekte, putove, ceste, trgove i slično
- Stvaranje pomoćnih pristupnih putova i prilaza - ukoliko nisu uključeni u opseg organizacije gradilišta
- Mjere za odvođenje oborinskih voda kako bi se spriječilo vlaženje i smekšavanje podloge za gradnju i temelje
- Ispumpavanje površinskih i oborinskih voda
- Ishođenje potrebnih javnopravnih dozvola za materijale, građevinske elemente i dodatke koji se trebaju ugraditi u objekt.
- Stvaranje površina za postavljanje bagera",,,,,,,
203.010,,Priprema gradilišta,,,,,0,,,
203.020,,Površinski sloj,,,,,0,,,
203.030,,Zemljani radovi,,,,,0,,,
203.040,,Građevinski iskop,,,,,0,,,
203.040.00100,,"- strojni široki iskop, objekt","Iskop površine terena do dubine (do apsolutne kote +89,74mnv)
pri površini, nasip od tucanika ili šljunka te nasip od gline smeđe boje
- u bušotinama B-2 i B-4 u intervalu 0,5-1,0 m odnosno 0,8-1,4 m registriran je proslojak anorganske
glina srednje plastičnosti CI (ClI) nasipnog karaktera, teško gnječivog konzistentnog stanja, smeđe
boje
qu = 325-350 kPa (džepni penetrometar)
- na dubini prosječno 1,0 - 4,0 m (u bušotini B-5 do dubine bušenja 2,0 m) nalazi se glinoviti prah
srednje plastičnosti MI (SiI), teško gnječivog do polučvrstog konzistentnog stanja, s primjesama
konkrecija karbonata te tragovima sitnih ostataka školjki, obojan željeznim oksidom, žuto-smeđe
do žuto-sive boje
Broj udaraca NSPP = 12-13
qu = 175-325 kPa (džepni penetrometar)
cu = 45-94 kPa (džepna krilna sonda)
w0 = 21,2 %, wL = 37-38 %, wP = 26-27 %, IP = 11 %, IK = 1,53Izvedba radova,
k = 1,6*10-7 cm/s
qu = 205 kPa
c = 11,8-19,8 kPa, φ = 28,2-30,2° (izravni posmik)
Eoed, 25-50 = 3,1 MPa
Eoed, 50-100 = 4,9 MPa
Eoed, 100-200 = 7,8 MPa
Eoed, 200-400 = 13,4 MPa
- na dubini prosječno 4,0-6,0 m registrirana je anorganska glina srednje plastičnosti CI/MI (ClI/SiI),
teško gnječivog do čvrstog konzistentnog stanja, s prekomjerno praha, s tragovima konkrecija
karbonata, u bušotinama B-1 i B-2 s tragovima sitnih ostataka školjki, obojana željeznim oksidom,
žuto-smeđe i smeđe-sive do sive boje
Broj udaraca NSPP = 10
qu = 175-300 kPa (džepni penetrometar)
cu = 40-175 kPa (džepna krilna sonda)
w0 = 22,8 %, wL = 38 %, wP = 25 %, IP = 13 %, IK = 1,17
k = 1,92*10-7 cm/s
Eoed, 25-50 = 3,7 MPa
Eoed, 50-100 = 4,5 MPa
Eoed, 100-200 = 7,3 MPa
Eoed, 200-400 = 11,4 MPa
Eoed, 400-800 = 18,1 MPa
- na dubini prosječno 6,0-8,6 m registrirana je anorganska glina srednje plastičnosti CI (ClI), teško
gnječivog do polučvrstog konzistentnog stanja, s prekomjerno praha i tragovima sitnog pijeska, u
bušotinama B-1 i B-2 s tragovima sitnih ostataka školjki, obojana željeznim oksidom, smeđe-sive
boje
Broj udaraca NSPP = 7-12
qu = 125-300 kPa (džepni penetrometar)
cu = 40-100 kPa (džepna krilna sonda)
wL = 38 %, wP = 22 %, IP = 16 %
- u bušotinama B-1 (interval 8,8-9,7 m) i B-2 (interval 8,5-8,9 m) registrirana je organska glina niske
plastičnosti OL/CL (Or/ClL), lako gnječivog konzistentnog stanja, s proslojkom treseta u intervalima
8,9-8,95 m (B-1) i 8,5-8,55 m (B-2), tamnosive boje
qu = 150-200 kPa (džepni penetrometar)
cu = 45 kPa (džepna krilna sonda)
org. tvari 1,38%
w0 = 23,4 %, wL = 34 %, wP = 22 %, IP = 12 %, IK = 0,92
- na dubini 9,7 m do dubine bušenja 10,0 m u bušotini B-1 registrirana je prašinasta gline niske
plastičnosti CL/ML (ClL/SiL) s primjesama konkrecija karbonata
qu = 275 kPa (džepni penetrometar)
wL = 35 %, wP = 24 %, IP = 11 %
- na dubini 8,9 m do dubine bušenja 9,0 m u bušotini B-2 registriran je pjeskoviti prah sive bojeIzvedba radova, obračun radova I kontrola kvalitete prema OTU t. 2-01. i 2-02.
U jediničnu cijenu uračunati su svi radovi na iskopu materijala u sraslom stanju sa utovarnom u prijevozna sredstva , odvozom i zbrinjavanjem na ugovorenoj deponiji te sve mjere sigurnosti pri radu i sva potrebna osiguranja postojećih objekata i komunikacija te osiguranje kosina iskopa. Obračunato po m3 otkopanog materijala mjereno u sraslom stanju prema poprečnim profilima sve do potpune pogonske gotovosti.
- iskop ispod objekta do kote -0.86m (+89,54m.n.v.)

Mjesto iskopa: glavna građevina",405,m3,,,,0,
203.040.00105,,"- strojni široki iskop, sprinkler bazen","obračun radova I kontrola kvalitete prema OTU t. 2-01. i 2-02.
U jediničnu cijenu uračunati su svi radovi na iskopu materijala u sraslom stanju sa utovarnom u prijevozna sredstva , odvozom i zbrinjavanjem na ugovorenoj deponiji te sve mjere sigurnosti pri radu i sva potrebna osiguranja postojećih objekata i komunikacija te osiguranje kosina iskopa. Obračunato po m3 otkopanog materijala mjereno u sraslom stanju prema poprečnim profilima sve do potpune pogonske gotovosti.
- iskop ispod objekta od najniže kote +85,17m.n.v. do kote +89,65m.n.v.

Mjesto iskopa: sprinkler bazen",1565,m3,,,,0,
203.040.00110,,- ravnanje i sabijanje građevinske jame,"Dno građevne jame treba nakon iskapanja poravnati i sabiti. Izvođenje neposredno prije unošenja čistog sloja kao ravne površine s maksimalnom visinskom razlikom od +/-2 cm na duljini od 5,0 m, uključujući vibriranje odgovarajućim uređajem. Sabijanje na najmanje 97 % traženog stupnja sabijenosti Dpr. Višak materijal treba zbrinuti.",4015,m2,,,,0,
203.040.00115,,"- strojni široki iskop, zona zahvata prometnih površina i okoliša","Strojni široki iskop u zoni zahvata prometnih površina i okoliša, betonske dostavne rampe, trafostanice, EKW box-a, reklamnog pilona, reklamnog totema i cestovne oborinske kanalizacijske cijevi, u materijalu kategorije C prema OTU.
Izvedba radova, obračun radova I kontrola kvalitete prema OTU t. 2-01. i 2-02.
U jediničnu cijenu uračunati su svi radovi na iskopu materijala u sraslom stanju sa utovarnom u prijevozna sredstva , odvozom i zbrinjavanjem na ugovorenoj deponiji te sve mjere sigurnosti pri radu i sva potrebna osiguranja postojećih objekata i komunikacija te osiguranje kosina iskopa. Obračunato po m3 otkopanog materijala mjereno u sraslom stanju prema poprečnim profilima sve do potpune pogonske gotovosti.",1800,m3,,,,0,
203.050,,Iskop temelja,,,,,0,,,
203.050.00100,,"- Iskop za temeljne stope, temeljne čašice i temeljne ploče","Strojni široki iskop za temeljnu konstrukciju u materijalu jednakom kao u stavci 203.040.00210
Izvedba radova, obračun radova I kontrola kvalitete prema OTU t. 2-01. i 2-02.
U jediničnu cijenu uračunati su svi radovi na iskopu materijala u sraslom stanju sa utovarnom u prijevozna sredstva , odvozom i zbrinjavanjem na ugovorenoj deponiji te sve mjere sigurnosti pri radu i sva potrebna osiguranja postojećih objekata i komunikacija te osiguranje kosina iskopa. Obračunato po m3 otkopanog materijala mjereno u sraslom stanju prema poprečnim profilima sve do potpune pogonske gotovosti.

Donja kota iskopa za temeljnje čašice ovisi o poziciji temelja:
- +87,75 m.n.v. (standardna dubina)
- +87,54 m.n.v. (u križanju osi 16D)
- +86,63 m.n.v. (na mjestu ulaza dostave)
- +87,41 m.n.v. (na križanju osi 11A)
- +89,25 m.n.v. (ispod temelja ulaznih vrata)
- +89,18 m.n.v. (ispod hladnjače za duboko zamrzavanje)
- +89,31 m.n.v. (ispod rashladnih prostorija za nareske)",3014.85,m3,,,,0,
203.050.00105,,- Iskop za temeljne grede,"Strojni široki iskop za temeljnu konstrukciju u materijalu jednakom kao u stavci 203.040.00210
Izvedba radova, obračun radova I kontrola kvalitete prema OTU t. 2-01. i 2-02.
U jediničnu cijenu uračunati su svi radovi na iskopu materijala u sraslom stanju sa utovarnom u prijevozna sredstva , odvozom i zbrinjavanjem na ugovorenoj deponiji te sve mjere sigurnosti pri radu i sva potrebna osiguranja postojećih objekata i komunikacija te osiguranje kosina iskopa. Obračunato po m3 otkopanog materijala mjereno u sraslom stanju prema poprečnim profilima sve do potpune pogonske gotovosti.

Dubina iskopa do +89,05 m.n.v.",50,m3,,,,0,
